media_R,media_G,media_B,media_H,media_S,media_V,hist_R_0,hist_R_1,hist_R_2,hist_R_3,hist_R_4,hist_R_5,hist_R_6,hist_R_7,hist_G_0,hist_G_1,hist_G_2,hist_G_3,hist_G_4,hist_G_5,hist_G_6,hist_G_7,hist_B_0,hist_B_1,hist_B_2,hist_B_3,hist_B_4,hist_B_5,hist_B_6,hist_B_7,media_gris,mediana_gris,varianza_gris,desv_std_gris,entropia,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,hog_mean,hog_std,area,perimetro,circularidad,compacidad,categoria,set
23.24346923828125,23.24346923828125,23.24346923828125,0.0,0.0,23.24346923828125,0.6322632,0.29608154,0.03491211,0.0234375,0.012329102,0.0009765625,0.0,0.0,0.6322632,0.29608154,0.03491211,0.0234375,0.012329102,0.0009765625,0.0,0.0,0.6322632,0.29608154,0.03491211,0.0234375,0.012329102,0.0009765625,0.0,0.0,23.24346923828125,3.0,991.930773999542,31.49493251301774,4.40625280485222,0.030700683593562615,0.038146972656017165,0.015197753906157239,0.04071044921850152,0.09527587890566848,0.0786743164057698,0.03375244140604399,0.04833984374970496,0.5471191406216607,0.07208251953081005,0.09993642,0.133381,6045.0,866.1574669941303,0.10125406363227786,124.10732136140413,glioma,Testing
61.78912353515625,61.78912353515625,61.78912353515625,0.0,0.0,61.78912353515625,0.3614502,0.115112305,0.34301758,0.107421875,0.0357666,0.03125,0.0059814453,0.0,0.3614502,0.115112305,0.34301758,0.107421875,0.0357666,0.03125,0.0059814453,0.0,0.3614502,0.115112305,0.34301758,0.107421875,0.0357666,0.03125,0.0059814453,0.0,61.78912353515625,67.0,1927.8047132454813,43.90677297690507,6.307324238920868,0.03796386718726828,0.05297851562467664,0.03430175781229064,0.09497070312442034,0.18811035156135186,0.16235351562400907,0.056579589843404665,0.06195068359337188,0.23022460937359482,0.08056640624950825,0.12659715,0.10840174,8895.0,1128.9980874276962,0.08769390387432068,143.29810920915077,glioma,Testing
26.17816162109375,26.17816162109375,26.17816162109375,0.0,0.0,26.17816162109375,0.7357178,0.08709717,0.093322754,0.026245117,0.01977539,0.02557373,0.0119018555,0.00036621094,0.7357178,0.08709717,0.093322754,0.026245117,0.01977539,0.02557373,0.0119018555,0.00036621094,0.7357178,0.08709717,0.093322754,0.026245117,0.01977539,0.02557373,0.0119018555,0.00036621094,26.17816162109375,3.0,2131.453304823488,46.16766514372898,4.565613443985807,0.015258789062406868,0.029357910156070813,0.013366699218668416,0.06567382812459915,0.1126708984368123,0.1259765624992311,0.02990722656231746,0.051635742187184835,0.5127563476531204,0.04339599609348513,0.105442405,0.12907238,3637.0,759.1158364337878,0.07931166402032276,158.44290710051393,glioma,Testing
27.54852294921875,27.54852294921875,27.54852294921875,0.0,0.0,27.54852294921875,0.6311035,0.1850586,0.12982178,0.032226562,0.018371582,0.0033569336,6.1035156e-05,0.0,0.6311035,0.1850586,0.12982178,0.032226562,0.018371582,0.0033569336,6.1035156e-05,0.0,0.6311035,0.1850586,0.12982178,0.032226562,0.018371582,0.0033569336,6.1035156e-05,0.0,27.54852294921875,3.0,1347.3355361483991,36.706069472886895,4.908864869863793,0.033386230468546226,0.04425048828097992,0.023315429687357694,0.055603027343410626,0.0984497070306491,0.09527587890566848,0.04028320312475413,0.05316162109342552,0.48278808593455325,0.07348632812455147,0.11661605,0.11907341,5844.0,1074.5077554195743,0.06360642144128338,197.56449631362284,glioma,Testing
29.129638671875,29.129638671875,29.129638671875,0.0,0.0,29.129638671875,0.6645508,0.10736084,0.14868164,0.047058105,0.02319336,0.0076904297,0.0013427734,0.00012207031,0.6645508,0.10736084,0.14868164,0.047058105,0.02319336,0.0076904297,0.0013427734,0.00012207031,0.6645508,0.10736084,0.14868164,0.047058105,0.02319336,0.0076904297,0.0013427734,0.00012207031,29.129638671875,5.0,1665.914956510067,40.815621476464955,5.095748774712363,0.0333251953122966,0.04522705078097396,0.028503417968576028,0.05303955078092627,0.09783935546815282,0.10034179687438756,0.04388427734348215,0.05267333984342851,0.4742431640596054,0.07092285156206712,0.124568515,0.110726975,4966.0,1301.8996744053609,0.03681811437059374,341.30945674925186,glioma,Training
26.7008056640625,26.7008056640625,26.7008056640625,0.0,0.0,26.7008056640625,0.6816406,0.1437378,0.09576416,0.053771973,0.018554688,0.0048828125,0.0016479492,0.0,0.6816406,0.1437378,0.09576416,0.053771973,0.018554688,0.0048828125,0.0016479492,0.0,0.6816406,0.1437378,0.09576416,0.053771973,0.018554688,0.0048828125,0.0016479492,0.0,26.7008056640625,4.0,1509.3134368509054,38.849883356979404,5.098695936235585,0.02868652343732491,0.0440063476559814,0.026367187499839066,0.05877685546839125,0.1130981445305597,0.09173583984319009,0.036621093749776484,0.04895019531220123,0.4806518554658163,0.071105957030816,0.11912069,0.11656774,4622.0,1226.105735166021,0.03863527051585989,325.2564417583317,glioma,Training
32.98907470703125,32.98907470703125,32.98907470703125,0.0,0.0,32.98907470703125,0.5891113,0.17907715,0.16845703,0.031066895,0.018188477,0.011291504,0.002746582,6.1035156e-05,0.5891113,0.17907715,0.16845703,0.031066895,0.018188477,0.011291504,0.002746582,6.1035156e-05,0.5891113,0.17907715,0.16845703,0.031066895,0.018188477,0.011291504,0.002746582,6.1035156e-05,32.98907470703125,6.0,1610.9944485090673,40.13719532440037,5.66453872527929,0.027160644531084223,0.05090332031218931,0.030761718749812244,0.07513427734329141,0.1477661132803481,0.1279907226554688,0.04870605468720272,0.0637817382808607,0.35382080077909045,0.07397460937454849,0.12057787,0.115059786,5914.0,1359.059053971795,0.04023597484037956,312.31679272619385,glioma,Training
33.43341064453125,33.43341064453125,33.43341064453125,0.0,0.0,33.43341064453125,0.58587646,0.17608643,0.1821289,0.026000977,0.014343262,0.008361816,0.006652832,0.0005493164,0.58587646,0.17608643,0.1821289,0.026000977,0.014343262,0.008361816,0.006652832,0.0005493164,0.58587646,0.17608643,0.1821289,0.026000977,0.014343262,0.008361816,0.006652832,0.0005493164,33.43341064453125,7.0,1534.0097260139883,39.16643621794033,5.624666282359007,0.04632568359346725,0.07232666015580855,0.034057617187292125,0.06573486328084878,0.12609863281173034,0.11724853515553436,0.05804443359339572,0.09124755859319307,0.26916503906085715,0.1197509765617691,0.1201234,0.11553418,6224.0,1384.207286249936,0.04082039342091572,307.8454067010624,glioma,Training
29.1898193359375,29.1898193359375,29.1898193359375,0.0,0.0,29.1898193359375,0.6044922,0.10430908,0.26324463,0.018615723,0.007446289,0.0015258789,0.00036621094,0.0,0.6044922,0.10430908,0.26324463,0.018615723,0.007446289,0.0015258789,0.00036621094,0.0,0.6044922,0.10430908,0.26324463,0.018615723,0.007446289,0.0015258789,0.00036621094,0.0,29.1898193359375,4.0,1250.1037391275167,35.35680612170048,4.741971583572357,0.03692626953102462,0.05004882812469452,0.024230957031102104,0.0457763671872206,0.08673095703072063,0.08966064453070276,0.039001464843511954,0.06146240234337486,0.4786987304658282,0.08746337890571616,0.11447168,0.121136345,6332.0,922.335136523794,0.09353480889464778,134.34966899342476,glioma,Training
21.9296875,21.9296875,21.9296875,0.0,0.0,21.9296875,0.66064453,0.2487793,0.059631348,0.024353027,0.0059814453,0.0005493164,6.1035156e-05,0.0,0.66064453,0.2487793,0.059631348,0.024353027,0.0059814453,0.0005493164,6.1035156e-05,0.0,0.66064453,0.2487793,0.059631348,0.024353027,0.0059814453,0.0005493164,6.1035156e-05,0.0,21.9296875,2.0,918.5309448242188,30.307275443764635,4.573498727453044,0.030212402343565595,0.039855957031006736,0.019653320312380044,0.04455566406222805,0.0913085937494427,0.09759521484315432,0.036621093749776484,0.05090332031218931,0.5278320312467784,0.06146240234337486,0.11622189,0.11945815,5592.0,969.6732316404183,0.07473537414956517,168.14488128754869,glioma,Training
34.9202880859375,34.9202880859375,34.9202880859375,0.0,0.0,34.9202880859375,0.6053467,0.09466553,0.21990967,0.049438477,0.021118164,0.008422852,0.0010986328,0.0,0.6053467,0.09466553,0.21990967,0.049438477,0.021118164,0.008422852,0.0010986328,0.0,0.6053467,0.09466553,0.21990967,0.049438477,0.021118164,0.008422852,0.0010986328,0.0,34.9202880859375,5.0,1763.680779799819,41.996199587579575,5.391090162457606,0.039001464843511954,0.06103515624962747,0.02795410156232938,0.06854248046833164,0.12152099609300829,0.13189697265544495,0.057556152343398705,0.08380126953073852,0.30700683593562617,0.10168457031187936,0.12244973,0.11306565,5996.0,908.17575695736,0.09135486476804477,137.55557130171346,glioma,Testing
28.00714111328125,28.00714111328125,28.00714111328125,0.0,0.0,28.00714111328125,0.6538696,0.10101318,0.18902588,0.030456543,0.01586914,0.009460449,0.00030517578,0.0,0.6538696,0.10101318,0.18902588,0.030456543,0.01586914,0.009460449,0.00030517578,0.0,0.6538696,0.10101318,0.18902588,0.030456543,0.01586914,0.009460449,0.00030517578,0.0,28.00714111328125,3.0,1539.2605080865324,39.23341060991935,4.861132989608882,0.035339355468534304,0.047302246093461287,0.024780273437348753,0.0451049804684747,0.09448242187442332,0.07202148437456041,0.036010742187280204,0.051086425780938194,0.5095825195281397,0.08428955078073554,0.11146793,0.12390593,5466.0,872.0924958366747,0.09031385751103335,139.1411125676254,glioma,Training
21.3778076171875,21.3778076171875,21.3778076171875,0.0,0.0,21.3778076171875,0.6501465,0.29296875,0.0413208,0.013305664,0.0021362305,0.00012207031,0.0,0.0,0.6501465,0.29296875,0.0413208,0.013305664,0.0021362305,0.00012207031,0.0,0.0,0.6501465,0.29296875,0.0413208,0.013305664,0.0021362305,0.00012207031,0.0,0.0,21.3778076171875,3.0,750.1817242950201,27.38944549082767,4.656120057038909,0.03430175781229064,0.04431152343722954,0.022338867187363654,0.05316162109342552,0.08654785156197176,0.09118652343694343,0.04016113281225488,0.0537719726559218,0.4924316406219944,0.0817871093745008,0.11807421,0.11762763,5921.0,1106.4488809165287,0.06077741398440723,206.76053472072937,glioma,Training
24.7374267578125,24.7374267578125,24.7374267578125,0.0,0.0,24.7374267578125,0.60839844,0.3206787,0.04046631,0.018798828,0.010986328,0.00048828125,0.00012207031,6.1035156e-05,0.60839844,0.3206787,0.04046631,0.018798828,0.010986328,0.00048828125,0.00012207031,6.1035156e-05,0.60839844,0.3206787,0.04046631,0.018798828,0.010986328,0.00048828125,0.00012207031,6.1035156e-05,24.7374267578125,4.0,937.9242193549871,30.625548474353682,4.817199543478412,0.028808593749824165,0.0433349609372355,0.02124023437487036,0.05908203124963939,0.12023925781176611,0.10437011718686297,0.04003906249975562,0.05084228515593968,0.4589233398409489,0.0731201171870537,0.11022688,0.12501124,6461.0,1102.986940139403,0.06673733568807665,188.29595884817877,glioma,Training
34.325927734375,34.325927734375,34.325927734375,0.0,0.0,34.325927734375,0.633667,0.08502197,0.1506958,0.07611084,0.04156494,0.012084961,0.00079345703,6.1035156e-05,0.633667,0.08502197,0.1506958,0.07611084,0.04156494,0.012084961,0.00079345703,6.1035156e-05,0.633667,0.08502197,0.1506958,0.07611084,0.04156494,0.012084961,0.00079345703,6.1035156e-05,34.325927734375,4.0,2134.9773892760277,46.205815535233526,5.198643698132993,0.026306152343589437,0.042236328124742206,0.02514648437484652,0.07202148437456041,0.11871337890552543,0.11901855468677357,0.043212890624736246,0.056579589843404665,0.4368286132785838,0.059936523437134175,0.119495295,0.11618371,5524.0,947.17575695736,0.07737530723571832,162.40802218822375,glioma,Training
58.98828125,58.98828125,58.98828125,0.0,0.0,58.98828125,0.23577881,0.21166992,0.44543457,0.07891846,0.024780273,0.0025634766,0.0008544922,0.0,0.23577881,0.21166992,0.44543457,0.07891846,0.024780273,0.0025634766,0.0008544922,0.0,0.23577881,0.21166992,0.44543457,0.07891846,0.024780273,0.0025634766,0.0008544922,0.0,58.98828125,67.0,1248.478256225586,35.33381179869483,6.468150282329733,0.057556152343398705,0.07830810546827204,0.04168701171849556,0.08300781249949336,0.16815185546772368,0.12268066406175121,0.06622314453084581,0.08862304687445909,0.16015624999902248,0.13360595703043454,0.131097,0.10291429,12015.0,1427.615403157899,0.07408174249866782,169.62844272440202,glioma,Training
27.25244140625,27.25244140625,27.25244140625,0.0,0.0,27.25244140625,0.6251831,0.17858887,0.15429688,0.03125,0.0078125,0.0026245117,0.00024414062,0.0,0.6251831,0.17858887,0.15429688,0.03125,0.0078125,0.0026245117,0.00024414062,0.0,0.6251831,0.17858887,0.15429688,0.03125,0.0078125,0.0026245117,0.00024414062,0.0,27.25244140625,3.0,1217.0165956020355,34.885764942194335,4.952808502033742,0.030273437499815224,0.045043945312225074,0.025268554687345773,0.05975341796838529,0.0995483398431424,0.10174560546812898,0.04028320312475413,0.05718994140590094,0.4639282226534184,0.07696533203078024,0.12083603,0.11478865,5912.0,1059.1940469205897,0.0662206176259153,189.76522818538842,glioma,Training
57.0869140625,57.0869140625,57.0869140625,0.0,0.0,57.0869140625,0.3899536,0.105773926,0.32678223,0.10217285,0.053466797,0.019348145,0.0025024414,0.0,0.3899536,0.105773926,0.32678223,0.10217285,0.053466797,0.019348145,0.0025024414,0.0,0.3899536,0.105773926,0.32678223,0.10217285,0.053466797,0.019348145,0.0025024414,0.0,57.0869140625,64.0,2166.9716939926147,46.55074321632915,6.71975219585882,0.05603027343715802,0.07501220703079216,0.04895019531220123,0.08770751953071468,0.17028808593646064,0.12463378906173929,0.06323242187461406,0.08618164062447399,0.15966796874902545,0.12829589843671693,0.13043413,0.10375316,9218.0,1068.9930367938127,0.10136705173127858,123.96898597457776,glioma,Training
29.8472900390625,29.8472900390625,29.8472900390625,0.0,0.0,29.8472900390625,0.6296387,0.14569092,0.1439209,0.05609131,0.020263672,0.003479004,0.00091552734,0.0,0.6296387,0.14569092,0.1439209,0.05609131,0.020263672,0.003479004,0.00091552734,0.0,0.6296387,0.14569092,0.1439209,0.05609131,0.020263672,0.003479004,0.00091552734,0.0,29.8472900390625,4.0,1556.9027050584555,39.457606428399274,5.10625580365477,0.03448486328103952,0.04486083984347619,0.02917480468732193,0.0551147460934136,0.10693359374934733,0.08862304687445909,0.0371093749997735,0.0499877929684449,0.4791259765595756,0.07458496093704477,0.121007234,0.11460815,5616.0,1243.8103166302658,0.045617203061533315,275.4743774494092,glioma,Training
72.13848876953125,72.13848876953125,72.13848876953125,0.0,0.0,72.13848876953125,0.28875732,0.10583496,0.32440186,0.16400146,0.04046631,0.03326416,0.024291992,0.018981934,0.28875732,0.10583496,0.32440186,0.16400146,0.04046631,0.03326416,0.024291992,0.018981934,0.28875732,0.10583496,0.32440186,0.16400146,0.04046631,0.03326416,0.024291992,0.018981934,72.13848876953125,77.0,3036.15666314587,55.101330865468846,6.92657985716956,0.03375244140604399,0.0568847656246528,0.046203613280967996,0.10107421874938309,0.24029541015478334,0.14251708984288014,0.05975341796838529,0.05804443359339572,0.1735229492176909,0.08795166015571318,0.1315161,0.10237819,9949.0,2063.4875528840407,0.02936199685697445,427.9807901203505,glioma,Testing
27.2359619140625,27.2359619140625,27.2359619140625,0.0,0.0,27.2359619140625,0.6981201,0.11004639,0.11401367,0.033081055,0.019958496,0.0138549805,0.00970459,0.0012207031,0.6981201,0.11004639,0.11401367,0.033081055,0.019958496,0.0138549805,0.00970459,0.0012207031,0.6981201,0.11004639,0.11401367,0.033081055,0.019958496,0.0138549805,0.00970459,0.0012207031,27.2359619140625,3.0,1915.996323928237,43.77209526545693,4.82472174446484,0.016845703124897183,0.03430175781229064,0.017944335937390476,0.06439208984335698,0.13067626953045242,0.11944580078052096,0.034362792968540265,0.050231933593443405,0.48559570312203615,0.046203613280967996,0.112045236,0.12338413,4258.0,929.6904755831214,0.06190685729795047,202.98834673320113,meningioma,Training
45.88677978515625,45.88677978515625,45.88677978515625,0.0,0.0,45.88677978515625,0.41882324,0.22662354,0.25427246,0.061767578,0.022399902,0.012878418,0.0032348633,0.0,0.41882324,0.22662354,0.25427246,0.061767578,0.022399902,0.012878418,0.0032348633,0.0,0.41882324,0.22662354,0.25427246,0.061767578,0.022399902,0.012878418,0.0032348633,0.0,45.88677978515625,45.0,1688.1585068665445,41.087206121450315,6.385748621304577,0.03741455078102164,0.0593261718746379,0.04370117187473327,0.09423828124942481,0.18383789062387793,0.14373779296787267,0.06286621093711629,0.07916259765576683,0.20251464843626393,0.09320068359318115,0.12980615,0.10453775,8061.0,1831.3626612030134,0.030202999436454703,416.06366416680106,meningioma,Testing
53.2108154296875,53.2108154296875,53.2108154296875,0.0,0.0,53.2108154296875,0.414917,0.16046143,0.25750732,0.088012695,0.05633545,0.015319824,0.0072631836,0.00018310547,0.414917,0.16046143,0.25750732,0.088012695,0.05633545,0.015319824,0.0072631836,0.00018310547,0.414917,0.16046143,0.25750732,0.088012695,0.05633545,0.015319824,0.0072631836,0.00018310547,53.2108154296875,52.0,2192.9016017764807,46.82842728275722,6.597090617173051,0.05029296874969304,0.06677246093709245,0.04541015624972284,0.09393310546817667,0.16986083984271325,0.13146972656169756,0.05340576171842403,0.07171630859331228,0.1966552734362997,0.12048339843676462,0.13097149,0.10307397,7857.0,1924.084486609961,0.026669712938769154,471.1850721157079,meningioma,Training
53.40838623046875,53.40838623046875,53.40838623046875,0.0,0.0,53.40838623046875,0.42889404,0.13134766,0.25463867,0.09790039,0.053588867,0.025268555,0.0076293945,0.0007324219,0.42889404,0.13134766,0.25463867,0.09790039,0.053588867,0.025268555,0.0076293945,0.0007324219,0.42889404,0.13134766,0.25463867,0.09790039,0.053588867,0.025268555,0.0076293945,0.0007324219,53.40838623046875,52.0,2456.7293998859823,49.56540527309327,6.484601786761444,0.04724121093721166,0.06506347656210289,0.04272460937473923,0.08978271484320201,0.1673583984364785,0.1206665039055135,0.05749511718714907,0.07562255859328844,0.21813964843616857,0.11590576171804257,0.12839894,0.106261425,7919.0,1766.841845922842,0.031877544001649126,394.2076156716802,meningioma,Training
26.982421875,26.982421875,26.982421875,0.0,0.0,26.982421875,0.6370239,0.16400146,0.15881348,0.02142334,0.0107421875,0.0068969727,0.0010986328,0.0,0.6370239,0.16400146,0.15881348,0.02142334,0.0107421875,0.0068969727,0.0010986328,0.0,0.6370239,0.16400146,0.15881348,0.02142334,0.0107421875,0.0068969727,0.0010986328,0.0,26.982421875,2.0,1336.9171714782715,36.563877960061504,4.76683474498179,0.02264404296861179,0.03594970703103058,0.021179199218620732,0.0624389648433689,0.10614013671810217,0.11254882812431305,0.03723144531227276,0.049499511718447874,0.49499511718447875,0.05737304687464982,0.11391628,0.12165877,5739.0,982.3239892355008,0.07473715965334188,168.1408642320175,meningioma,Training
46.50677490234375,46.50677490234375,46.50677490234375,0.0,0.0,46.50677490234375,0.48791504,0.13543701,0.24072266,0.07507324,0.033081055,0.019042969,0.008178711,0.0005493164,0.48791504,0.13543701,0.24072266,0.07507324,0.033081055,0.019042969,0.008178711,0.0005493164,0.48791504,0.13543701,0.24072266,0.07507324,0.033081055,0.019042969,0.008178711,0.0005493164,46.50677490234375,37.0,2232.3600615225732,47.247857745326115,6.167766487905821,0.041137695312248916,0.06317138671836443,0.036010742187280204,0.08276367187449485,0.15875244140528105,0.14050292968664244,0.05834960937464386,0.0753173828120403,0.24053955077978184,0.10345458984311856,0.12268765,0.11280743,7562.0,1360.5504320004434,0.051335435175247024,244.78940465704747,meningioma,Training
25.09881591796875,25.09881591796875,25.09881591796875,0.0,0.0,25.09881591796875,0.77246094,0.045898438,0.05609131,0.06774902,0.05218506,0.005554199,6.1035156e-05,0.0,0.77246094,0.045898438,0.05609131,0.06774902,0.05218506,0.005554199,6.1035156e-05,0.0,0.77246094,0.045898438,0.05609131,0.06774902,0.05218506,0.005554199,6.1035156e-05,0.0,25.09881591796875,3.0,1910.4891978166997,43.7091431832826,4.360883223841849,0.01495361328115873,0.03204345703105442,0.01617431640615128,0.06573486328084878,0.10424804687436372,0.12188720703050605,0.02917480468732193,0.04864501953095309,0.5278320312467784,0.03930664062476009,0.11430776,0.12129103,3076.0,929.2762620207482,0.04476169341608181,280.7393924431906,meningioma,Training
